SITE_ID,Week,Year,DATEOFF,Ca,HNO3,K,Mg,Na,NH4,NO3,SO2,SO4,TNO3,DATEON
"CND125","49","2022","12/13/2022 8:00:00 AM","0.051","0.61","0.083","0.021","0.116","0.724","1.188","0.481","1.23","1.789","12/06/2022"
"CNT169","1","2022","1/11/2022 8:00:00 AM","0.007","0.081","0.004","0.002","0.004","0.029","0.023","0.094","0.069","0.103","1/04/2022"
"CNT169","2","2022","1/18/2022 8:00:00 AM","0.006","0.156","0.004","0.002","0.005","0.041","0.022","0.109","0.084","0.175","1/11/2022"
"CNT169","3","2022","1/25/2022 8:00:00 AM","0.007","0.15","0.007","0.002","0.006","0.054","0.022","0.119","0.112","0.17","1/18/2022"
"CNT169","4","2022","2/01/2022 8:00:00 AM","0.011","0.104","0.007","0.002","0.008","0.043","0.03","0.118","0.095","0.132","1/25/2022"
"CNT169","5","2022","2/08/2022 8:00:00 AM","0.018","0.147","0.007","0.003","0.01","0.05","0.049","0.148","0.116","0.194","2/01/2022"
"CNT169","6","2022","2/15/2022 8:00:00 AM","0.043","0.164","0.012","0.008","0.019","0.073","0.062","0.14","0.174","0.223","2/08/2022"
"CNT169","7","2022","2/22/2022 8:00:00 AM","0.059","0.143","0.009","0.008","0.014","0.105","0.173","0.134","0.25","0.314","2/15/2022"
"CNT169","8","2022","3/01/2022 8:00:00 AM","0.031","0.121","0.007","0.007","0.014","0.083","0.078","0.092","0.219","0.197","2/22/2022"
"CNT169","9","2022","3/08/2022 8:00:00 AM","0.025","0.158","0.008","0.004","0.007","0.121","0.111","0.12","0.268","0.267","3/01/2022"
"CNT169","10","2022","3/15/2022 8:00:00 AM","0.024","0.126","0.007","0.004","0.011","0.089","0.083","0.137","0.203","0.208","3/08/2022"
"CNT169","11","2022","3/22/2022 8:00:00 AM","0.085","0.143","0.014","0.018","0.019","0.116","0.224","0.11","0.311","0.364","3/15/2022"
"CNT169","12","2022","3/29/2022 8:00:00 AM","0.143","0.238","0.023","0.025","0.039","0.088","0.2","0.143","0.268","0.434","3/22/2022"
"CNT169","13","2022","4/05/2022 8:00:00 AM","0.087","0.141","0.013","0.016","0.016","0.1","0.143","0.165","0.279","0.282","3/29/2022"
"CNT169","14","2022","4/12/2022 8:00:00 AM","0.154","0.067","0.019","0.024","0.056","0.079","0.159","0.12","0.279","0.225","4/05/2022"
"CNT169","15","2022","4/19/2022 8:00:00 AM","0.165","0.097","0.025","0.029","0.048","0.139","0.264","0.086","0.402","0.359","4/12/2022"
"CNT169","16","2022","4/26/2022 8:00:00 AM","0.132","0.084","0.019","0.024","0.028","0.117","0.189","0.065","0.334","0.272","4/19/2022"
"CNT169","17","2022","5/03/2022 8:00:00 AM","0.307","0.18","0.049","0.051","0.047","0.085","0.451","0.107","0.582","0.629","4/26/2022"
"CNT169","18","2022","5/10/2022 8:00:00 AM","0.424","0.088","0.056","0.069","0.154","0.08","0.39","0.125","0.435","0.477","5/03/2022"
"CNT169","19","2022","5/17/2022 8:00:00 AM","0.222","0.161","0.025","0.029","0.044","0.15","0.285","0.119","0.378","0.443","5/10/2022"
"CNT169","20","2022","5/24/2022 8:00:00 AM","0.09","0.146","0.013","0.016","0.019","0.136","0.185","0.087","0.336","0.328","5/17/2022"
"CNT169","21","2022","5/31/2022 8:00:00 AM","0.112","0.18","0.022","0.026","0.041","0.1","0.18","0.083","0.28","0.357","5/24/2022"
"CNT169","22","2022","6/07/2022 8:00:00 AM","0.11","0.309","0.013","0.018","0.033","0.116","0.177","0.078","0.279","0.481","5/31/2022"
"CNT169","23","2022","6/14/2022 8:00:00 AM","0.27","0.282","0.034","0.046","0.064","0.07","0.166","0.151","0.493","0.444","6/07/2022"
"CNT169","24","2022","6/21/2022 8:00:00 AM","0.24","0.243","0.031","0.029","0.051","0.157","0.234","0.12","0.396","0.473","6/14/2022"
"CNT169","25","2022","6/28/2022 8:00:00 AM","0.13","0.304","0.021","0.02","0.028","0.092","0.117","0.156","0.266","0.416","6/21/2022"
"CNT169","26","2022","7/05/2022 8:00:00 AM","0.123","0.24","0.029","0.027","0.042","0.156","0.199","0.096","0.377","0.435","6/28/2022"
"CNT169","27","2022","7/12/2022 8:00:00 AM","0.179","0.355","0.041","0.035","0.05","0.161","0.186","0.157","0.354","0.536","7/05/2022"
"CNT169","28","2022","7/19/2022 8:00:00 AM","0.164","0.4","0.039","0.025","0.044","0.183","0.175","0.169","0.398","0.569","7/12/2022"
"CNT169","29","2022","7/26/2022 8:00:00 AM","0.164","0.403","0.036","0.026","0.041","0.14","0.149","0.175","0.407","0.546","7/19/2022"
"CNT169","30","2022","8/02/2022 8:00:00 AM","0.097","0.465","0.027","0.016","0.011","0.192","0.076","0.128","0.366","0.533","7/26/2022"
"CNT169","31","2022","8/09/2022 8:00:00 AM","0.104","0.403","0.025","0.016","0.036","0.173","0.147","0.156","0.32","0.544","8/02/2022"
"CNT169","32","2022","8/16/2022 8:00:00 AM","0.09","0.552","0.022","0.015","0.014","0.117","0.083","0.134","0.384","0.625","8/09/2022"
"CNT169","33","2022","8/23/2022 8:00:00 AM","0.132","0.49","0.032","0.022","0.012","0.236","0.208","0.195","0.429","0.69","8/16/2022"
"CNT169","34","2022","8/30/2022 8:00:00 AM","0.129","0.372","0.021","0.017","0.02","0.163","0.127","0.198","0.336","0.493","8/23/2022"
"CNT169","35","2022","9/06/2022 8:00:00 AM","0.19","0.389","0.047","0.03","0.037","0.226","0.205","0.258","0.39","0.588","8/30/2022"
"CNT169","36","2022","9/13/2022 8:00:00 AM","0.152","0.342","0.058","0.021","0.019","0.141","0.164","0.213","0.287","0.5","9/06/2022"
"CNT169","37","2022","9/20/2022 8:00:00 AM","0.046","0.247","0.017","0.01","0.017","0.118","0.069","0.103","0.245","0.313","9/13/2022"
"CNT169","38","2022","9/27/2022 8:00:00 AM","0.059","0.243","0.013","0.01","0.017","0.128","0.077","0.213","0.27","0.315","9/20/2022"
"CNT169","39","2022","10/04/2022 8:00:00 AM","0.053","0.172","0.011","0.008","0.01","0.145","0.117","0.098","0.31","0.286","9/27/2022"
"CNT169","40","2022","10/11/2022 8:00:00 AM","0.08","0.262","0.033","0.01","0.015","0.162","0.112","0.192","0.335","0.369","10/04/2022"
"CNT169","41","2022","10/18/2022 8:00:00 AM","0.07","0.134","0.013","0.011","0.023","0.09","0.079","0.142","0.204","0.21","10/11/2022"
"CNT169","42","2022","10/25/2022 8:00:00 AM","0.08","0.133","0.009","0.012","0.011","0.081","0.102","0.158","0.179","0.233","10/18/2022"
"CNT169","43","2022","11/01/2022 8:00:00 AM","0.018","0.15","0.006","0.003","0.008","0.094","0.036","0.111","0.232","0.184","10/25/2022"
"CNT169","44","2022","11/08/2022 8:00:00 AM","0.015","0.098","0.005","0.004","0.006","0.061","0.03","0.091","0.139","0.127","11/01/2022"
"CNT169","45","2022","11/15/2022 8:00:00 AM","0.011","0.097","0.006","0.003","0.006","0.064","0.035","0.12","0.149","0.13","11/08/2022"
"CNT169","46","2022","11/22/2022 8:00:00 AM","0.01","0.086","0.004","0.002","0.004","0.078","0.023","0.172","0.201","0.107","11/15/2022"
"CNT169","47","2022","11/29/2022 8:00:00 AM","0.01","0.133","0.005","0.002","0.003","0.055","0.023","0.165","0.126","0.154","11/22/2022"
"CNT169","48","2022","12/06/2022 8:00:00 AM","0.024","0.091","0.007","0.005","0.01","0.073","0.067","0.113","0.181","0.157","11/29/2022"
"CNT169","49","2022","12/13/2022 8:00:00 AM","0.021","0.141","0.011","0.004","0.007","0.081","0.085","0.146","0.176","0.223","12/06/2022"
"COW137","1","2022","1/11/2022 8:00:00 AM","0.042","0.28","0.036","0.014","0.087","0.182","0.211","0.241","0.479","0.487","1/04/2022"
"COW137","2","2022","1/18/2022 8:00:00 AM","0.091","0.258","0.034","0.012","0.024","0.345","0.448","0.302","0.723","0.702","1/11/2022"
"COW137","3","2022","1/25/2022 8:00:00 AM","0.064","0.365","0.063","0.012","0.03","0.287","0.226","0.232","0.616","0.585","1/18/2022"
"COW137","4","2022","2/01/2022 8:00:00 AM","0.107","0.442","0.033","0.01","0.037","0.325","0.369","0.283","0.672","0.804","1/25/2022"
"COW137","5","2022","2/08/2022 8:00:00 AM","0.053","0.497","0.034","0.016","0.096","0.21","0.283","0.257","0.516","0.772","2/01/2022"
"COW137","6","2022","2/15/2022 8:00:00 AM","0.152","0.398","0.047","0.013","0.031","0.272","0.271","0.421","0.576","0.663","2/08/2022"
"COW137","7","2022","2/22/2022 8:00:00 AM","0.105","0.249","0.049","0.042","0.299","0.221","0.503","0.243","0.693","0.748","2/15/2022"
"COW137","8","2022","3/01/2022 8:00:00 AM","0.069","0.198","0.068","0.028","0.179","0.248","0.404","0.157","0.786","0.598","2/22/2022"
"COW137","9","2022","3/08/2022 8:00:00 AM","0.224","0.444","0.163","0.043","0.254","0.184","0.454","0.295","0.762","0.89","3/01/2022"
"COW137","10","2022","3/15/2022 8:00:00 AM","0.079","0.295","0.038","0.013","0.045","0.167","0.161","0.238","0.433","0.452","3/08/2022"
"COW137","11","2022","3/22/2022 8:00:00 AM","0.063","0.196","0.036","0.017","0.083","0.155","0.193","0.146","0.431","0.386","3/15/2022"
"COW137","12","2022","3/29/2022 8:00:00 AM","0.135","0.258","0.037","0.028","0.115","0.201","0.277","0.252","0.581","0.531","3/22/2022"
"COW137","13","2022","4/05/2022 8:00:00 AM","0.16","0.391","0.056","0.028","0.091","0.284","0.333","0.194","0.76","0.718","3/29/2022"
"COW137","14","2022","4/12/2022 8:00:00 AM","0.171","0.27","0.049","0.025","0.081","0.266","0.21","0.178","0.789","0.475","4/05/2022"
"COW137","15","2022","4/19/2022 8:00:00 AM","0.143","0.316","0.071","0.045","0.24","0.23","0.554","0.169","0.819","0.865","4/12/2022"
"COW137","16","2022","4/26/2022 8:00:00 AM","0.172","0.388","0.079","0.076","0.457","0.217","0.683","0.129","1.12","1.065","4/19/2022"
"COW137","17","2022","5/03/2022 8:00:00 AM","0.276","0.502","0.093","0.053","0.202","0.232","0.336","0.143","1.126","0.83","4/26/2022"
"COW137","18","2022","5/10/2022 8:00:00 AM","0.086","0.287","0.065","0.019","0.055","0.165","0.085","0.136","0.634","0.368","5/03/2022"
"COW137","19","2022","5/17/2022 8:00:00 AM","0.08","0.281","0.064","0.018","0.051","0.163","0.078","0.136","0.619","0.354","5/10/2022"
"COW137","20","2022","5/24/2022 8:00:00 AM","0.133","0.464","0.082","0.035","0.13","0.334","0.171","0.135","1.077","0.628","5/17/2022"
"COW137","21","2022","5/31/2022 8:00:00 AM","0.056","0.215","0.074","0.021","0.07","0.229","0.164","0.124","0.657","0.375","5/24/2022"
"COW137","22","2022","6/07/2022 8:00:00 AM","0.07","0.388","0.057","0.028","0.125","0.382","0.212","0.134","1.023","0.593","5/31/2022"
"COW137","23","2022","6/14/2022 8:00:00 AM","0.076","0.308","0.069","0.019","0.06","0.334","0.137","0.126","0.939","0.44","6/07/2022"
"COW137","24","2022","6/21/2022 8:00:00 AM","0.13","0.394","0.068","0.029","0.077","0.219","0.071","0.123","0.833","0.458","6/14/2022"
"COW137","25","2022","6/28/2022 8:00:00 AM","0.145","0.438","0.059","0.031","0.07","0.411","0.176","0.133","0.983","0.607","6/21/2022"
"COW137","26","2022","7/05/2022 8:00:00 AM","0.035","0.237","0.071","0.011","0.023","0.242","0.059","0.124","0.604","0.293","6/28/2022"
"COW137","27","2022","7/12/2022 8:00:00 AM","0.04","0.125","0.082","0.011","0.023","0.187","0.096","0.159","0.503","0.219","7/05/2022"
"COW137","28","2022","7/19/2022 8:00:00 AM","0.081","0.172","0.079","0.015","0.02","0.296","0.114","0.125","0.728","0.283","7/12/2022"
"COW137","29","2022","7/26/2022 8:00:00 AM","0.088","0.227","0.09","0.025","0.069","0.329","0.129","0.135","1.073","0.352","7/19/2022"
"COW137","30","2022","8/02/2022 8:00:00 AM","0.03","0.1","0.084","0.016","0.055","0.211","0.122","0.136","0.659","0.22","7/26/2022"
"COW137","31","2022","8/09/2022 8:00:00 AM","0.038","0.153","0.085","0.011","0.031","0.177","0.145","0.164","0.462","0.295","8/02/2022"
"COW137","32","2022","8/16/2022 8:00:00 AM","0.051","0.093","0.088","0.013","0.011","0.3","0.101","0.132","0.806","0.192","8/09/2022"
"COW137","33","2022","8/23/2022 8:00:00 AM","0.047","0.166","0.068","0.011","0.031","0.344","0.078","0.188","0.969","0.241","8/16/2022"
"COW137","34","2022","8/30/2022 8:00:00 AM","0.038","0.161","0.059","0.007","0.013","0.24","0.064","0.312","0.611","0.222","8/23/2022"
"COW137","35","2022","9/06/2022 8:00:00 AM","0.032","0.123","0.058","0.008","0.015","0.248","0.073","0.154","0.596","0.194","8/30/2022"
"COW137","36","2022","9/13/2022 8:00:00 AM","0.035","0.087","0.074","0.009","0.013","0.178","0.085","0.155","0.495","0.171","9/06/2022"
"COW137","37","2022","9/20/2022 8:00:00 AM","0.061","0.193","0.071","0.014","0.021","0.311","0.057","0.155","0.861","0.247","9/13/2022"
"COW137","38","2022","9/27/2022 8:00:00 AM","0.093","0.168","0.06","0.017","0.018","0.232","0.063","0.179","0.623","0.229","9/20/2022"
"COW137","39","2022","10/04/2022 8:00:00 AM","0.073","0.1","0.026","0.013","0.014","0.108","0.093","0.153","0.231","0.191","9/27/2022"
"COW137","40","2022","10/11/2022 8:00:00 AM","0.092","0.177","0.054","0.016","0.01","0.26","0.083","0.138","0.696","0.258","10/04/2022"
"COW137","41","2022","10/18/2022 8:00:00 AM","0.203","0.237","0.051","0.034","0.102","0.251","0.237","0.142","0.69","0.47","10/11/2022"
"COW137","42","2022","10/25/2022 8:00:00 AM","0.191","0.26","0.048","0.027","0.022","0.144","0.101","0.208","0.347","0.356","10/18/2022"
"COW137","43","2022","11/01/2022 8:00:00 AM","0.034","0.2","0.03","0.007","0.026","0.142","0.058","0.154","0.344","0.255","10/25/2022"
"COW137","44","2022","11/08/2022 8:00:00 AM","0.026","0.165","0.068","0.03","0.227","0.124","0.189","0.127","0.593","0.351","11/01/2022"
"COW137","45","2022","11/15/2022 8:00:00 AM","0.031","0.081","0.048","0.018","0.128","0.121","0.188","0.142","0.329","0.268","11/08/2022"
"COW137","46","2022","11/22/2022 8:00:00 AM","0.071","0.357","0.035","0.009","0.008","0.247","0.157","0.243","0.556","0.509","11/15/2022"
"COW137","47","2022","11/29/2022 8:00:00 AM","0.022","0.206","0.039","0.008","0.027","0.094","0.074","0.212","0.294","0.277","11/22/2022"
"COW137","48","2022","12/06/2022 8:00:00 AM","0.059","0.138","0.05","0.033","0.235","0.149","0.276","0.17","0.406","0.412","11/29/2022"
"COW137","49","2022","12/13/2022 8:00:00 AM","0.014","0.095","0.056","0.007","0.021","0.244","0.23","0.188","0.587","0.324","12/06/2022"
"CTH110","1","2022","1/11/2022 8:00:00 AM","0.145","0.362","0.038","0.034","0.218","0.658","1.573","0.439","0.818","1.929","1/04/2022"
"CTH110","2","2022","1/18/2022 8:00:00 AM","0.13","0.239","0.044","0.029","0.332","0.514","1.221","0.582","0.819","1.456","1/11/2022"
"CTH110","3","2022","1/25/2022 8:00:00 AM","0.115","0.301","0.036","0.025","0.345","0.58","1.367","0.834","0.863","1.663","1/18/2022"
"CTH110","4","2022","2/01/2022 8:00:00 AM","0.099","0.375","0.034","0.027","0.489","0.699","1.942","1.048","0.96","2.311","1/25/2022"
"CTH110","5","2022","2/08/2022 8:00:00 AM","0.085","0.436","0.039","0.031","0.318","0.976","2.694","1.005","1.006","3.123","2/01/2022"
"CTH110","6","2022","2/15/2022 8:00:00 AM","0.164","0.541","0.03","0.024","0.158","0.499","1.16","0.676","0.791","1.693","2/08/2022"
"CTH110","7","2022","2/22/2022 8:00:00 AM","0.149","0.675","0.062","0.031","0.19","0.558","1.43","0.85","0.861","2.094","2/15/2022"
"CTH110","8","2022","3/01/2022 8:00:00 AM","0.145","0.333","0.032","0.025","0.168","0.474","1.028","0.428","0.916","1.356","2/22/2022"
"CTH110","9","2022","3/08/2022 8:00:00 AM","0.227","0.712","0.051","0.042","0.25","0.471","1.441","0.481","0.897","2.141","3/01/2022"
"CTH110","10","2022","3/15/2022 8:00:00 AM","0.152","0.668","0.039","0.026","0.11","0.595","1.486","0.655","0.9","2.144","3/08/2022"
"CTH110","11","2022","3/22/2022 8:00:00 AM","0.334","1.214","0.054","0.043","0.145","0.365","0.761","0.518","0.97","1.956","3/15/2022"
"CTH110","12","2022","3/29/2022 8:00:00 AM","0.194","0.244","0.023","0.031","0.072","0.169","0.392","0.223","0.43","0.632","3/22/2022"
"CTH110","13","2022","4/05/2022 8:00:00 AM","0.192","0.337","0.029","0.032","0.12","0.406","0.895","0.246","0.774","1.227","3/29/2022"
"CTH110","14","2022","4/12/2022 8:00:00 AM","0.371","0.409","0.031","0.042","0.029","0.285","0.423","0.18","0.692","0.825","4/05/2022"
"CTH110","15","2022","4/19/2022 8:00:00 AM","0.22","0.316","0.037","0.035","0.06","0.207","0.373","0.254","0.533","0.684","4/12/2022"
"CTH110","16","2022","4/26/2022 8:00:00 AM","0.34","0.611","0.048","0.056","0.144","0.291","0.551","0.279","0.789","1.153","4/19/2022"
"CTH110","17","2022","5/03/2022 8:00:00 AM","0.245","0.505","0.033","0.033","0.035","0.35","0.543","0.24","0.779","1.04","4/26/2022"
"CTH110","18","2022","5/10/2022 8:00:00 AM","0.18","0.505","0.04","0.026","0.04","0.242","0.171","0.257","0.602","0.668","5/03/2022"
"CTH110","19","2022","5/17/2022 8:00:00 AM","0.19","0.306","0.05","0.037","0.114","0.244","0.339","0.212","0.656","0.639","5/10/2022"
"CTH110","20","2022","5/24/2022 8:00:00 AM","0.171","0.469","0.062","0.03","0.047","0.397","0.242","0.323","0.962","0.703","5/17/2022"
"CTH110","21","2022","5/31/2022 8:00:00 AM","0.145","0.556","0.067","0.033","0.085","0.332","0.314","0.266","0.821","0.86","5/24/2022"
"CTH110","22","2022","6/07/2022 8:00:00 AM","0.294","0.659","0.082","0.062","0.071","0.349","0.346","0.317","0.788","0.995","5/31/2022"
"CTH110","23","2022","6/14/2022 8:00:00 AM","0.103","0.385","0.046","0.02","0.034","0.286","0.201","0.194","0.679","0.581","6/07/2022"
"CTH110","24","2022","6/21/2022 8:00:00 AM","0.284","0.425","0.047","0.043","0.06","0.268","0.239","0.179","0.656","0.657","6/14/2022"
"CTH110","25","2022","6/28/2022 8:00:00 AM","0.284","0.743","0.051","0.053","0.027","0.371","0.2","0.403","0.87","0.932","6/21/2022"
"CTH110","26","2022","7/05/2022 8:00:00 AM","0.357","0.716","0.066","0.042","0.027","0.318","0.194","0.518","0.702","0.899","6/28/2022"
"CTH110","27","2022","7/12/2022 8:00:00 AM","0.194","0.561","0.094","0.026","0.013","0.297","0.108","0.372","0.69","0.66","7/05/2022"
"CTH110","28","2022","7/19/2022 8:00:00 AM","0.145","0.547","0.041","0.021","0.015","0.411","0.146","0.28","0.863","0.685","7/12/2022"
"CTH110","29","2022","7/26/2022 8:00:00 AM","0.185","0.593","0.053","0.042","0.017","0.429","0.162","0.384","1.079","0.746","7/19/2022"
"CTH110","30","2022","8/02/2022 8:00:00 AM","0.136","0.511","0.046","0.028","0.011","0.446","0.165","0.255","1.109","0.668","7/26/2022"
"CTH110","31","2022","8/09/2022 8:00:00 AM","0.112","0.452","0.053","0.022","0.033","0.523","0.16","0.365","1.404","0.605","8/02/2022"
"CTH110","32","2022","8/16/2022 8:00:00 AM","0.182","0.345","0.03","0.022","0.017","0.179","0.116","0.284","0.349","0.456","8/09/2022"
"CTH110","33","2022","8/23/2022 8:00:00 AM","0.084","0.475","0.039","0.017","0.036","0.274","0.163","0.247","0.602","0.631","8/16/2022"
"CTH110","34","2022","8/30/2022 8:00:00 AM","0.146","0.438","0.05","0.024","0.02","0.391","0.191","0.374","1.06","0.622","8/23/2022"
"CTH110","35","2022","9/06/2022 8:00:00 AM","0.116","0.291","0.04","0.024","0.044","0.281","0.307","0.34","0.653","0.593","8/30/2022"
"CTH110","36","2022","9/13/2022 8:00:00 AM","0.053","0.465","0.055","0.017","0.056","0.196","0.192","0.237","0.414","0.65","9/06/2022"
"CTH110","37","2022","9/20/2022 8:00:00 AM","0.203","0.288","0.066","0.035","0.023","0.371","0.301","0.265","0.845","0.584","9/13/2022"
"CTH110","38","2022","9/27/2022 8:00:00 AM","0.116","0.224","0.036","0.019","0.021","0.242","0.164","0.249","0.552","0.385","9/20/2022"
"CTH110","39","2022","10/04/2022 8:00:00 AM","0.112","0.191","0.034","0.018","0.025","0.166","0.245","0.28","0.285","0.433","9/27/2022"
"CTH110","40","2022","10/11/2022 8:00:00 AM","0.493","0.418","0.045","0.086","0.026","0.279","0.652","0.476","0.657","1.063","10/04/2022"
"CTH110","41","2022","10/18/2022 8:00:00 AM","0.387","0.352","0.062","0.062","0.086","0.316","0.529","0.343","0.871","0.875","10/11/2022"
"CTH110","42","2022","10/25/2022 8:00:00 AM","0.415","0.637","0.042","0.057","0.044","0.168","0.425","0.437","0.37","1.052","10/18/2022"
"CTH110","43","2022","11/01/2022 8:00:00 AM","0.078","0.504","0.031","0.021","0.097","0.217","0.518","0.263","0.389","1.015","10/25/2022"
"CTH110","44","2022","11/08/2022 8:00:00 AM","0.178","1.292","0.065","0.085","0.489","0.373","0.872","0.352","1.289","2.143","11/01/2022"
"CTH110","45","2022","11/15/2022 8:00:00 AM","0.146","0.362","0.037","0.045","0.246","0.195","0.651","0.239","0.486","1.007","11/08/2022"
"CTH110","46","2022","11/22/2022 8:00:00 AM","0.127","0.311","0.023","0.019","0.142","0.5","1.08","0.488","0.775","1.385","11/15/2022"
"CTH110","47","2022","11/29/2022 8:00:00 AM","0.294","0.849","0.045","0.038","0.074","0.626","2.193","0.751","0.62","3.029","11/22/2022"
"CTH110","48","2022","12/06/2022 8:00:00 AM","0.095","0.431","0.029","0.02","0.059","0.539","1.097","0.485","0.721","1.521","11/29/2022"
